gcc_name11, mb_cat11, ste_name11, sa3_name11, sa2_main11, ste_code11, sa3_code11, sa4_name11, persons_usually_resident, sa4_code11, sa2_name11, gcc_code11, mb_code11, dwellings, sa1_main11
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",122,"124","St Marys - Colyton","1GSYD","10608380000",46,"12405147151"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",78,"124","St Marys - Colyton","1GSYD","10608390000",37,"12405147151"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",106,"124","St Marys - Colyton","1GSYD","10608400000",34,"12405147153"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",95,"124","St Marys - Colyton","1GSYD","10608410000",37,"12405147153"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",90,"124","St Marys - Colyton","1GSYD","10608420000",36,"12405147153"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",126,"124","St Marys - Colyton","1GSYD","10608430000",44,"12405147109"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",163,"124","St Marys - Colyton","1GSYD","10608440000",58,"12405147109"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",100,"124","St Marys - Colyton","1GSYD","10608450000",38,"12405147117"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",96,"124","St Marys - Colyton","1GSYD","10608460000",32,"12405147117"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",84,"124","St Marys - Colyton","1GSYD","10608470000",36,"12405147116"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",119,"124","St Marys - Colyton","1GSYD","10608740000",41,"12405147113"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",131,"124","St Marys - Colyton","1GSYD","10608480000",40,"12405147116"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",135,"124","St Marys - Colyton","1GSYD","10608490000",55,"12405147116"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",31,"124","St Marys - Colyton","1GSYD","10608500000",23,"12405147116"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",96,"124","St Marys - Colyton","1GSYD","10608510000",35,"12405147115"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",99,"124","St Marys - Colyton","1GSYD","10608520000",34,"12405147115"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",150,"124","St Marys - Colyton","1GSYD","10608530000",55,"12405147115"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",102,"124","St Marys - Colyton","1GSYD","10608540000",44,"12405147115"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",170,"124","St Marys - Colyton","1GSYD","10608550000",62,"12405147114"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",120,"124","St Marys - Colyton","1GSYD","10608560000",50,"12405147114"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",125,"124","St Marys - Colyton","1GSYD","10608570000",44,"12405147114"
"Greater Sydney","Parkland","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",0,"124","St Marys - Colyton","1GSYD","10608580000",0,"12405147119"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",124,"124","St Marys - Colyton","1GSYD","10608590000",55,"12405147119"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",111,"124","St Marys - Colyton","1GSYD","10608730000",46,"12405147113"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",79,"124","St Marys - Colyton","1GSYD","10608600000",31,"12405147119"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",160,"124","St Marys - Colyton","1GSYD","10608610000",54,"12405147119"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",159,"124","St Marys - Colyton","1GSYD","10608770000",46,"12405147112"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",134,"124","St Marys - Colyton","1GSYD","10608620000",42,"12405147120"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",146,"124","St Marys - Colyton","1GSYD","10608630000",48,"12405147120"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",143,"124","St Marys - Colyton","1GSYD","10608640000",53,"12405147120"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",126,"124","St Marys - Colyton","1GSYD","10608650000",37,"12405147121"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",82,"124","St Marys - Colyton","1GSYD","10608670000",37,"12405147119"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",114,"124","St Marys - Colyton","1GSYD","10608680000",38,"12405147119"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",93,"124","St Marys - Colyton","1GSYD","10608690000",36,"12405147121"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",105,"124","St Marys - Colyton","1GSYD","10608700000",39,"12405147121"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",139,"124","St Marys - Colyton","1GSYD","10608710000",49,"12405147115"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",153,"124","St Marys - Colyton","1GSYD","10608720000",54,"12405147113"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",99,"124","St Marys - Colyton","1GSYD","10608760000",34,"12405147112"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",135,"124","St Marys - Colyton","1GSYD","10608780000",40,"12405147111"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",102,"124","St Marys - Colyton","1GSYD","10608790000",31,"12405147111"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",78,"124","St Marys - Colyton","1GSYD","10608800000",30,"12405147111"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",105,"124","St Marys - Colyton","1GSYD","10608810000",36,"12405147111"
"Greater Sydney","Residential","New South Wales","St Marys","124051471","1","12405","Sydney - Outer West and Blue Mountains",122,"124","St Marys - Colyton","1GSYD","10608820000",47,"12405147120"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",97,"124","St Clair","1GSYD","10608900000",34,"12405147038"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",115,"124","St Clair","1GSYD","10609000000",34,"12405147008"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",158,"124","St Clair","1GSYD","10609010000",58,"12405147008"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",121,"124","St Clair","1GSYD","10609020000",50,"12405147008"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",149,"124","St Clair","1GSYD","10609070000",57,"12405147001"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",94,"124","St Clair","1GSYD","10609080000",31,"12405147007"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",96,"124","St Clair","1GSYD","10609090000",32,"12405147007"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",199,"124","St Clair","1GSYD","10609141000",54,"12405147005"
"Greater Sydney","Commercial","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",0,"124","St Clair","1GSYD","10609142000",0,"12405147001"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",99,"124","St Clair","1GSYD","10609210000",33,"12405147009"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",139,"124","St Clair","1GSYD","10609220000",47,"12405147035"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",114,"124","St Clair","1GSYD","10609230000",45,"12405147035"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",174,"124","St Clair","1GSYD","10609240000",57,"12405147032"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",134,"124","St Clair","1GSYD","10609250000",38,"12405147033"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",97,"124","St Clair","1GSYD","10609350000",31,"12405147019"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",111,"124","St Clair","1GSYD","10609260000",37,"12405147032"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",89,"124","St Clair","1GSYD","10609270000",30,"12405147032"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",127,"124","St Clair","1GSYD","10609280000",42,"12405147002"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",116,"124","St Clair","1GSYD","10609290000",40,"12405147002"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",125,"124","St Clair","1GSYD","10609300000",38,"12405147034"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",159,"124","St Clair","1GSYD","10609310000",52,"12405147034"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",171,"124","St Clair","1GSYD","10609320000",46,"12405147034"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",241,"124","St Clair","1GSYD","10609330000",63,"12405147031"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",178,"124","St Clair","1GSYD","10609340000",57,"12405147031"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",121,"124","St Clair","1GSYD","10609360000",37,"12405147019"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",91,"124","St Clair","1GSYD","10609370000",33,"12405147019"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",109,"124","St Clair","1GSYD","10609380000",35,"12405147019"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",149,"124","St Clair","1GSYD","10609390000",50,"12405147002"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",120,"124","St Clair","1GSYD","10609400000",34,"12405147029"
"Greater Sydney","Residential","New South Wales","St Marys","124051470","1","12405","Sydney - Outer West and Blue Mountains",143,"124","St Clair","1GSYD","10609410000",40,"12405147029"
